Cell_Quality	cell_count	site	plate	well	site_location	Metadata_dataset_split
Imperfect	538	CP_Plate_1-Well4-41	CP_Plate_1	Well4	41	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	528	CP_Plate_1-Well4-41	CP_Plate_1	Well4	41	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4769	CP_Plate_1-Well5-13	CP_Plate_1	Well5	13	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3254	CP_Plate_1-Well5-13	CP_Plate_1	Well5	13	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	2111	CP_Plate_1-Well5-13	CP_Plate_1	Well5	13	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	470	CP_Plate_1-Well5-13	CP_Plate_1	Well5	13	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	420	CP_Plate_1-Well5-13	CP_Plate_1	Well5	13	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4027	CP_Plate_1-Well1-35	CP_Plate_1	Well1	35	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3215	CP_Plate_1-Well1-35	CP_Plate_1	Well1	35	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1972	CP_Plate_1-Well1-35	CP_Plate_1	Well1	35	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	725	CP_Plate_1-Well1-35	CP_Plate_1	Well1	35	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	609	CP_Plate_1-Well1-35	CP_Plate_1	Well1	35	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4212	CP_Plate_1-Well4-23	CP_Plate_1	Well4	23	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2986	CP_Plate_1-Well4-23	CP_Plate_1	Well4	23	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1805	CP_Plate_1-Well4-23	CP_Plate_1	Well4	23	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	527	CP_Plate_1-Well4-23	CP_Plate_1	Well4	23	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	482	CP_Plate_1-Well4-23	CP_Plate_1	Well4	23	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	3759	CP_Plate_1-Well3-51	CP_Plate_1	Well3	51	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3082	CP_Plate_1-Well3-51	CP_Plate_1	Well3	51	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1334	CP_Plate_1-Well3-51	CP_Plate_1	Well3	51	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	629	CP_Plate_1-Well3-51	CP_Plate_1	Well3	51	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	617	CP_Plate_1-Well3-51	CP_Plate_1	Well3	51	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	3945	CP_Plate_1-Well2-43	CP_Plate_1	Well2	43	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2904	CP_Plate_1-Well2-43	CP_Plate_1	Well2	43	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1135	CP_Plate_1-Well2-43	CP_Plate_1	Well2	43	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	418	CP_Plate_1-Well2-43	CP_Plate_1	Well2	43	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	401	CP_Plate_1-Well2-43	CP_Plate_1	Well2	43	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4306	CP_Plate_1-Well3-15	CP_Plate_1	Well3	15	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3356	CP_Plate_1-Well3-15	CP_Plate_1	Well3	15	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	2078	CP_Plate_1-Well3-15	CP_Plate_1	Well3	15	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	471	CP_Plate_1-Well3-15	CP_Plate_1	Well3	15	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	411	CP_Plate_1-Well3-15	CP_Plate_1	Well3	15	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	2177	CP_Plate_1-Well5-31	CP_Plate_1	Well5	31	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	1517	CP_Plate_1-Well5-31	CP_Plate_1	Well5	31	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	768	CP_Plate_1-Well5-31	CP_Plate_1	Well5	31	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	275	CP_Plate_1-Well5-31	CP_Plate_1	Well5	31	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	222	CP_Plate_1-Well5-31	CP_Plate_1	Well5	31	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	2663	CP_Plate_2-Well1-62	CP_Plate_2	Well1	62	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	1813	CP_Plate_2-Well1-62	CP_Plate_2	Well1	62	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	561	CP_Plate_2-Well1-62	CP_Plate_2	Well1	62	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	504	CP_Plate_2-Well1-62	CP_Plate_2	Well1	62	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	437	CP_Plate_2-Well1-62	CP_Plate_2	Well1	62	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	5246	CP_Plate_2-Well2-34	CP_Plate_2	Well2	34	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2945	CP_Plate_2-Well2-34	CP_Plate_2	Well2	34	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	2530	CP_Plate_2-Well2-34	CP_Plate_2	Well2	34	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	538	CP_Plate_2-Well2-34	CP_Plate_2	Well2	34	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	492	CP_Plate_2-Well2-34	CP_Plate_2	Well2	34	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	3732	CP_Plate_2-Well5-22	CP_Plate_2	Well5	22	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2469	CP_Plate_2-Well5-22	CP_Plate_2	Well5	22	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	1034	CP_Plate_2-Well5-22	CP_Plate_2	Well5	22	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	586	CP_Plate_2-Well5-22	CP_Plate_2	Well5	22	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	522	CP_Plate_2-Well5-22	CP_Plate_2	Well5	22	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	1978	CP_Plate_2-Well4-50	CP_Plate_2	Well4	50	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	1869	CP_Plate_2-Well4-50	CP_Plate_2	Well4	50	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	974	CP_Plate_2-Well4-50	CP_Plate_2	Well4	50	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	870	CP_Plate_2-Well4-50	CP_Plate_2	Well4	50	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	455	CP_Plate_2-Well4-50	CP_Plate_2	Well4	50	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	3439	CP_Plate_2-Well3-42	CP_Plate_2	Well3	42	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2344	CP_Plate_2-Well3-42	CP_Plate_2	Well3	42	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	843	CP_Plate_2-Well3-42	CP_Plate_2	Well3	42	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	588	CP_Plate_2-Well3-42	CP_Plate_2	Well3	42	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	478	CP_Plate_2-Well3-42	CP_Plate_2	Well3	42	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	3189	CP_Plate_2-Well4-14	CP_Plate_2	Well4	14	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2305	CP_Plate_2-Well4-14	CP_Plate_2	Well4	14	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	1098	CP_Plate_2-Well4-14	CP_Plate_2	Well4	14	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	1005	CP_Plate_2-Well4-14	CP_Plate_2	Well4	14	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	868	CP_Plate_2-Well4-14	CP_Plate_2	Well4	14	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	3590	CP_Plate_2-Well2-70	CP_Plate_2	Well2	70	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2043	CP_Plate_2-Well2-70	CP_Plate_2	Well2	70	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	990	CP_Plate_2-Well2-70	CP_Plate_2	Well2	70	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	434	CP_Plate_2-Well2-70	CP_Plate_2	Well2	70	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	431	CP_Plate_2-Well2-70	CP_Plate_2	Well2	70	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	3594	CP_Plate_2-Well1-26	CP_Plate_2	Well1	26	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2360	CP_Plate_2-Well1-26	CP_Plate_2	Well1	26	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	830	CP_Plate_2-Well1-26	CP_Plate_2	Well1	26	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	719	CP_Plate_2-Well1-26	CP_Plate_2	Well1	26	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	652	CP_Plate_2-Well1-26	CP_Plate_2	Well1	26	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	841	CP_Plate_2-Well6-30	CP_Plate_2	Well6	30	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	550	CP_Plate_2-Well6-30	CP_Plate_2	Well6	30	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	220	CP_Plate_2-Well6-30	CP_Plate_2	Well6	30	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	197	CP_Plate_2-Well6-30	CP_Plate_2	Well6	30	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	187	CP_Plate_2-Well6-30	CP_Plate_2	Well6	30	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	626	CP_Plate_2-Well1-80	CP_Plate_2	Well1	80	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	369	CP_Plate_2-Well1-80	CP_Plate_2	Well1	80	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	179	CP_Plate_2-Well1-80	CP_Plate_2	Well1	80	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	139	CP_Plate_2-Well1-80	CP_Plate_2	Well1	80	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	109	CP_Plate_2-Well1-80	CP_Plate_2	Well1	80	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	3759	CP_Plate_2-Well3-24	CP_Plate_2	Well3	24	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2606	CP_Plate_2-Well3-24	CP_Plate_2	Well3	24	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	892	CP_Plate_2-Well3-24	CP_Plate_2	Well3	24	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	557	CP_Plate_2-Well3-24	CP_Plate_2	Well3	24	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	552	CP_Plate_2-Well3-24	CP_Plate_2	Well3	24	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	3378	CP_Plate_2-Well2-52	CP_Plate_2	Well2	52	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2022	CP_Plate_2-Well2-52	CP_Plate_2	Well2	52	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	632	CP_Plate_2-Well2-52	CP_Plate_2	Well2	52	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	544	CP_Plate_2-Well2-52	CP_Plate_2	Well2	52	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	418	CP_Plate_2-Well2-52	CP_Plate_2	Well2	52	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	2337	CP_Plate_2-Well5-40	CP_Plate_2	Well5	40	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	1653	CP_Plate_2-Well5-40	CP_Plate_2	Well5	40	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	525	CP_Plate_2-Well5-40	CP_Plate_2	Well5	40	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	506	CP_Plate_2-Well5-40	CP_Plate_2	Well5	40	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	337	CP_Plate_2-Well5-40	CP_Plate_2	Well5	40	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	945	CP_Plate_2-Well6-12	CP_Plate_2	Well6	12	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	586	CP_Plate_2-Well6-12	CP_Plate_2	Well6	12	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	307	CP_Plate_2-Well6-12	CP_Plate_2	Well6	12	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	152	CP_Plate_2-Well6-12	CP_Plate_2	Well6	12	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	143	CP_Plate_2-Well6-12	CP_Plate_2	Well6	12	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	2773	CP_Plate_2-Well3-60	CP_Plate_2	Well3	60	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2119	CP_Plate_2-Well3-60	CP_Plate_2	Well3	60	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	622	CP_Plate_2-Well3-60	CP_Plate_2	Well3	60	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	576	CP_Plate_2-Well3-60	CP_Plate_2	Well3	60	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	575	CP_Plate_2-Well3-60	CP_Plate_2	Well3	60	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	2705	CP_Plate_2-Well4-32	CP_Plate_2	Well4	32	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	1928	CP_Plate_2-Well4-32	CP_Plate_2	Well4	32	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	771	CP_Plate_2-Well4-32	CP_Plate_2	Well4	32	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	673	CP_Plate_2-Well4-32	CP_Plate_2	Well4	32	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	546	CP_Plate_2-Well4-32	CP_Plate_2	Well4	32	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	3938	CP_Plate_2-Well2-16	CP_Plate_2	Well2	16	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2437	CP_Plate_2-Well2-16	CP_Plate_2	Well2	16	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	980	CP_Plate_2-Well2-16	CP_Plate_2	Well2	16	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	532	CP_Plate_2-Well2-16	CP_Plate_2	Well2	16	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	474	CP_Plate_2-Well2-16	CP_Plate_2	Well2	16	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	4071	CP_Plate_2-Well1-44	CP_Plate_2	Well1	44	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2717	CP_Plate_2-Well1-44	CP_Plate_2	Well1	44	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	1156	CP_Plate_2-Well1-44	CP_Plate_2	Well1	44	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	576	CP_Plate_2-Well1-44	CP_Plate_2	Well1	44	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	563	CP_Plate_2-Well1-44	CP_Plate_2	Well1	44	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	2630	CP_Plate_2-Well2-7	CP_Plate_2	Well2	7	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	1625	CP_Plate_2-Well2-7	CP_Plate_2	Well2	7	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	416	CP_Plate_2-Well2-7	CP_Plate_2	Well2	7	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	414	CP_Plate_2-Well2-7	CP_Plate_2	Well2	7	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	351	CP_Plate_2-Well2-7	CP_Plate_2	Well2	7	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	3096	CP_Plate_2-Well3-15	CP_Plate_2	Well3	15	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2250	CP_Plate_2-Well3-15	CP_Plate_2	Well3	15	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	601	CP_Plate_2-Well3-15	CP_Plate_2	Well3	15	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	568	CP_Plate_2-Well3-15	CP_Plate_2	Well3	15	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	505	CP_Plate_2-Well3-15	CP_Plate_2	Well3	15	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	4368	CP_Plate_2-Well2-43	CP_Plate_2	Well2	43	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2595	CP_Plate_2-Well2-43	CP_Plate_2	Well2	43	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	1169	CP_Plate_2-Well2-43	CP_Plate_2	Well2	43	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	590	CP_Plate_2-Well2-43	CP_Plate_2	Well2	43	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	511	CP_Plate_2-Well2-43	CP_Plate_2	Well2	43	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	1342	CP_Plate_2-Well5-31	CP_Plate_2	Well5	31	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	871	CP_Plate_2-Well5-31	CP_Plate_2	Well5	31	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	292	CP_Plate_2-Well5-31	CP_Plate_2	Well5	31	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	219	CP_Plate_2-Well5-31	CP_Plate_2	Well5	31	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	210	CP_Plate_2-Well5-31	CP_Plate_2	Well5	31	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	860	CP_Plate_2-Well6-3	CP_Plate_2	Well6	3	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	543	CP_Plate_2-Well6-3	CP_Plate_2	Well6	3	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	174	CP_Plate_2-Well6-3	CP_Plate_2	Well6	3	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	171	CP_Plate_2-Well6-3	CP_Plate_2	Well6	3	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	156	CP_Plate_2-Well6-3	CP_Plate_2	Well6	3	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	2591	CP_Plate_2-Well4-5	CP_Plate_2	Well4	5	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2125	CP_Plate_2-Well4-5	CP_Plate_2	Well4	5	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	1081	CP_Plate_2-Well4-5	CP_Plate_2	Well4	5	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	913	CP_Plate_2-Well4-5	CP_Plate_2	Well4	5	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	834	CP_Plate_2-Well4-5	CP_Plate_2	Well4	5	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	2831	CP_Plate_2-Well3-51	CP_Plate_2	Well3	51	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2195	CP_Plate_2-Well3-51	CP_Plate_2	Well3	51	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	628	CP_Plate_2-Well3-51	CP_Plate_2	Well3	51	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	597	CP_Plate_2-Well3-51	CP_Plate_2	Well3	51	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	591	CP_Plate_2-Well3-51	CP_Plate_2	Well3	51	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	3407	CP_Plate_2-Well4-23	CP_Plate_2	Well4	23	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2457	CP_Plate_2-Well4-23	CP_Plate_2	Well4	23	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	944	CP_Plate_2-Well4-23	CP_Plate_2	Well4	23	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	889	CP_Plate_2-Well4-23	CP_Plate_2	Well4	23	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	712	CP_Plate_2-Well4-23	CP_Plate_2	Well4	23	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	4803	CP_Plate_2-Well1-35	CP_Plate_2	Well1	35	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	3662	CP_Plate_2-Well1-35	CP_Plate_2	Well1	35	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2958	CP_Plate_2-Well1-35	CP_Plate_2	Well1	35	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	1032	CP_Plate_2-Well1-35	CP_Plate_2	Well1	35	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	618	CP_Plate_2-Well1-35	CP_Plate_2	Well1	35	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	4126	CP_Plate_2-Well3-33	CP_Plate_2	Well3	33	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2745	CP_Plate_2-Well3-33	CP_Plate_2	Well3	33	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	1192	CP_Plate_2-Well3-33	CP_Plate_2	Well3	33	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	544	CP_Plate_2-Well3-33	CP_Plate_2	Well3	33	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	531	CP_Plate_2-Well3-33	CP_Plate_2	Well3	33	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	2279	CP_Plate_2-Well3-6	CP_Plate_2	Well3	6	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	1748	CP_Plate_2-Well3-6	CP_Plate_2	Well3	6	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	497	CP_Plate_2-Well3-6	CP_Plate_2	Well3	6	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	409	CP_Plate_2-Well3-6	CP_Plate_2	Well3	6	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	388	CP_Plate_2-Well3-6	CP_Plate_2	Well3	6	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	1679	CP_Plate_2-Well2-61	CP_Plate_2	Well2	61	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	1204	CP_Plate_2-Well2-61	CP_Plate_2	Well2	61	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	309	CP_Plate_2-Well2-61	CP_Plate_2	Well2	61	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	270	CP_Plate_2-Well2-61	CP_Plate_2	Well2	61	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	251	CP_Plate_2-Well2-61	CP_Plate_2	Well2	61	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	2707	CP_Plate_2-Well1-17	CP_Plate_2	Well1	17	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	1822	CP_Plate_2-Well1-17	CP_Plate_2	Well1	17	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	605	CP_Plate_2-Well1-17	CP_Plate_2	Well1	17	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	563	CP_Plate_2-Well1-17	CP_Plate_2	Well1	17	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	528	CP_Plate_2-Well1-17	CP_Plate_2	Well1	17	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	3765	CP_Plate_2-Well5-13	CP_Plate_2	Well5	13	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2493	CP_Plate_2-Well5-13	CP_Plate_2	Well5	13	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	878	CP_Plate_2-Well5-13	CP_Plate_2	Well5	13	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	555	CP_Plate_2-Well5-13	CP_Plate_2	Well5	13	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	451	CP_Plate_2-Well5-13	CP_Plate_2	Well5	13	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	2004	CP_Plate_2-Well4-41	CP_Plate_2	Well4	41	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	1607	CP_Plate_2-Well4-41	CP_Plate_2	Well4	41	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	704	CP_Plate_2-Well4-41	CP_Plate_2	Well4	41	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	668	CP_Plate_2-Well4-41	CP_Plate_2	Well4	41	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	433	CP_Plate_2-Well4-41	CP_Plate_2	Well4	41	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	2148	CP_Plate_2-Well5-4	CP_Plate_2	Well5	4	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	1545	CP_Plate_2-Well5-4	CP_Plate_2	Well5	4	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	501	CP_Plate_2-Well5-4	CP_Plate_2	Well5	4	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	461	CP_Plate_2-Well5-4	CP_Plate_2	Well5	4	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	426	CP_Plate_2-Well5-4	CP_Plate_2	Well5	4	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	1478	CP_Plate_2-Well1-8	CP_Plate_2	Well1	8	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	958	CP_Plate_2-Well1-8	CP_Plate_2	Well1	8	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	428	CP_Plate_2-Well1-8	CP_Plate_2	Well1	8	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	268	CP_Plate_2-Well1-8	CP_Plate_2	Well1	8	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	267	CP_Plate_2-Well1-8	CP_Plate_2	Well1	8	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	4318	CP_Plate_2-Well2-25	CP_Plate_2	Well2	25	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2790	CP_Plate_2-Well2-25	CP_Plate_2	Well2	25	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	1283	CP_Plate_2-Well2-25	CP_Plate_2	Well2	25	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	531	CP_Plate_2-Well2-25	CP_Plate_2	Well2	25	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	464	CP_Plate_2-Well2-25	CP_Plate_2	Well2	25	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	3381	CP_Plate_2-Well1-53	CP_Plate_2	Well1	53	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2260	CP_Plate_2-Well1-53	CP_Plate_2	Well1	53	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	670	CP_Plate_2-Well1-53	CP_Plate_2	Well1	53	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	660	CP_Plate_2-Well1-53	CP_Plate_2	Well1	53	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	546	CP_Plate_2-Well1-53	CP_Plate_2	Well1	53	ALLBATCHES___CP_Plate_2___ALLWELLS
